Account_ID,Class_Predicted,Class1_Prob
0011p00002SeZyV,0,0.2286
0011p00002SeZyd,0,0.2286
0011p00002Sea49,1,0.5441
0011p00002Sea4A,1,0.8335
0011p00002Sea4g,0,0.2286
0011p00002Sea4y,0,0.2286
0011p00002Sea53,1,0.5542
0011p00002Sea8h,0,0.2286
0011p00002Sea9M,0,0.2286
0011p00002SeaAa,0,0.2286
0011p00002SeaEz,0,0.2286
0011p00002SeaF9,0,0.2286
0011p00002SeaFQ,0,0.3318
0011p00002SeaFW,0,0.2286
0011p00002SeaHD,0,0.2286
0011p00002SeaOB,0,0.1766
0011p00002SeaOQ,0,0.2286
0011p00002SeaOV,0,0.2286
0011p00002SeaOx,0,0.2286
0011p00002SeaPJ,0,0.4161
0011p00002SeaQR,0,0.4324
0011p00002SeaQU,0,0.2286
0011p00002SeaQz,0,0.2286
0011p00002SeaR0,0,0.2286
0011p00002SeahF,0,0.2286
0011p00002Seai4,0,0.2286
0011p00002SeajY,0,0.2286
0011p00002Seajo,0,0.2286
0011p00002Seajt,0,0.2286
0011p00002Seanl,1,0.7493
0011p00002Seao9,0,0.2286
0011p00002SeaoR,0,0.2286
0011p00002Seaoo,1,0.8335
0011p00002Seaop,0,0.4161
0011p00002SeapI,0,0.2406
0011p00002Seaq5,0,0.2286
0011p00002SeaqI,0,0.2286
0011p00002SeaqT,0,0.2286
0011p00002SeauX,0,0.1865
0011p00002Seavc,0,0.2286
0011p00002SeawL,0,0.2286
0011p00002Seb0X,0,0.2286
0011p00002Seb15,0,0.2286
0011p00002Seb1I,0,0.2286
0011p00002Seb1j,0,0.4161
0011p00002Seb2G,0,0.2286
0011p00002Seb6s,1,0.8335
0011p00002Seb7m,0,0.2286
0011p00002Seb8X,0,0.2286
0011p00002SebCh,0,0.2286
0011p00002SebCu,0,0.2286
0011p00002SebD3,0,0.2286
0011p00002SebDG,0,0.2286
0011p00002SebF7,0,0.2286
0011p00002SebIZ,0,0.1766
0011p00002SebJQ,0,0.3318
0011p00002SebJT,0,0.2286
0011p00002SebJV,0,0.2406
0011p00002SebJb,0,0.1766
0011p00002SebKY,0,0.4161
0011p00002SebLL,0,0.2286
0011p00002SebLP,0,0.3318
0011p00002SebLR,1,0.5542
0011p00002SebPZ,0,0.2286
0011p00002SebPo,0,0.2286
0011p00002SebQ8,0,0.3318
0011p00002SebRd,0,0.2286
0011p00002SebW8,0,0.3318
0011p00002SebXE,0,0.4735
0011p00002SebbY,0,0.2286
0011p00002Sebcm,0,0.2286
0011p00002Sebct,0,0.2286
0011p00002Sebcx,0,0.2286
0011p00002SebdN,0,0.2286
0011p00002Sebdm,0,0.1865
0011p00002Sebh3,0,0.2286
0011p00002SebhE,1,0.7616
0011p00002Segwb,0,0.2286
0011p00002SeigL,0,0.2286
0011p00002Seihx,0,0.2286
0011p00002Seiis,0,0.2286
0011p00002Seij0,1,0.8335
0011p00002Seik1,0,0.2286
0011p00002SeimB,0,0.2286
0011p00002SeinB,0,0.2286
0011p00002Seiqm,1,0.5542
0011p00002SeirV,0,0.2286
0011p00002Seisp,0,0.2286
0011p00002Seisq,1,0.5441
0011p00002Seit0,1,0.5542
0011p00002Seiv2,0,0.2286
0011p00002Seiv7,0,0.4161
0011p00002Seix9,0,0.2286
0011p00002SeixM,0,0.2286
0011p00002Seixz,0,0.2286
0011p00002Seiz5,0,0.2286
0011p00002SeizE,0,0.2286
0011p00002Sej3B,0,0.2286
0011p00002Sej4O,0,0.2286
0011p00002Sej4Y,0,0.2286
0011p00002Sej5A,0,0.4161
0011p00002Sej8Z,0,0.2286
0011p00002Sej8b,0,0.2286
0011p00002Sej9n,0,0.2286
0011p00002SejB7,0,0.3318
0011p00002SejBM,0,0.2286
0011p00002SejBz,0,0.2286
0011p00002SejDp,0,0.2286
0011p00002SejDt,0,0.4161
0011p00002SejDy,0,0.2286
0011p00002SejDz,0,0.2286
0011p00002SejEA,0,0.2286
0011p00002SejEc,0,0.4161
0011p00002SejFM,0,0.2286
0011p00002SejFo,0,0.2286
0011p00002SejIu,0,0.2286
0011p00002SejJO,0,0.2286
0011p00002SejJb,1,0.5441
0011p00002SejKH,1,0.772
0011p00002SejLN,0,0.2286
0011p00002SejMr,0,0.4161
0011p00002SejMt,0,0.2406
0011p00002SejNL,0,0.2286
0011p00002SejNW,0,0.2286
0011p00002SejNg,0,0.2515
0011p00002SejR3,1,0.5542
0011p00002SejRZ,0,0.2286
0011p00002SejRi,0,0.2286
0011p00002SejRl,0,0.2286
0011p00002SejTV,0,0.2286
0011p00002SejTi,0,0.2286
0011p00002SejVV,0,0.2286
0011p00002SejW3,1,0.5542
0011p00002SejWJ,0,0.2286
0011p00002SejX2,0,0.2286
0011p00002SejXD,0,0.2286
0011p00002SejYA,0,0.2286
0011p00002SejYE,0,0.2286
0011p00002Seja4,1,0.5441
0011p00002SejaL,0,0.4161
0011p00002Sejad,0,0.1766
0011p00002Sejal,0,0.2286
0011p00002Sejbv,1,0.5441
0011p00002SejeA,0,0.4161
0011p00002SejfJ,0,0.2286
0011p00002SejiZ,0,0.4161
0011p00002SejjX,0,0.2286
0011p00002Sejjk,0,0.2286
0011p00002Sejk6,0,0.2286
0011p00002Sejkx,0,0.4161
0011p00002SejnT,0,0.2286
0011p00002SejpW,0,0.2286
0011p00002Sejpn,0,0.2286
0011p00002SejqU,0,0.2286
0011p00002Sejrc,0,0.2406
0011p00002Sejs1,0,0.2406
0011p00002SejsU,0,0.2286
0011p00002Sejsj,0,0.2286
0011p00002Sejtc,0,0.2286
0011p00002Sejtv,0,0.2286
0011p00002Sejxc,0,0.4161
0011p00002Sejxh,0,0.3318
0011p00002Sejxy,0,0.2286
0011p00002Sek5q,0,0.2286
0011p00002Sek6h,0,0.2286
0011p00002Sek6q,0,0.2286
0011p00002Sek7a,0,0.2286
0011p00002Sek80,0,0.2406
0011p00002Sek9A,0,0.4324
0011p00002SekBf,0,0.2286
0011p00002SekBw,0,0.2286
0011p00002SekES,1,0.7493
0011p00002SekGI,1,0.7493
0011p00002SekGi,1,0.7493
0011p00002SekI8,0,0.2286
0011p00002SekIH,0,0.2286
0011p00002SekIb,0,0.2286
0011p00002SekJ0,0,0.2286
0011p00002SekJm,0,0.2286
0011p00002SekL3,0,0.2286
0011p00002SekMi,0,0.2286
0011p00002SekMn,0,0.2286
0011p00002SekRO,0,0.2286
0011p00002SekSF,1,0.5542
0011p00002SekT6,0,0.2286
0011p00002SekTA,0,0.2286
0011p00002SekTH,1,0.6756
0011p00002SekTX,0,0.2286
0011p00002SekUB,0,0.4161
0011p00002SekVq,1,0.5706
0011p00002SekW2,0,0.2286
0011p00002SekZd,0,0.2286
0011p00002Sekao,0,0.4161
0011p00002Sekb1,0,0.2286
0011p00002Sekbj,0,0.2286
0011p00002Sekbq,0,0.2286
0011p00002SekeB,0,0.3318
0011p00002Sekf4,1,0.5441
0011p00002SekfX,0,0.2286
0011p00002Sekfm,0,0.2286
0011p00002SekgJ,0,0.2286
0011p00002SekgM,0,0.2286
0011p00002SekjT,0,0.2286
0011p00002Sekjk,0,0.2286
0011p00002Sekkz,0,0.2286
0011p00002Sekl4,0,0.2286
0011p00002SeklB,0,0.2286
0011p00002SeklG,0,0.2286
0011p00002Sekot,0,0.1766
0011p00002Sekqc,0,0.2286
0011p00002SeksN,0,0.2286
0011p00002Sekse,0,0.1766
0011p00002Seksu,0,0.2286
0011p00002Sel7x,0,0.2286
0011p00002Sel85,0,0.2286
0011p00002SelAK,0,0.2406
0011p00002SelF9,0,0.2286
0011p00002SelFD,1,0.8335
0011p00002SelFS,0,0.2286
0011p00002SelFW,0,0.2286
0011p00002SelGC,0,0.2286
0011p00002SelGM,0,0.2286
0011p00002SelKf,0,0.3318
0011p00002SelKh,0,0.2286
0011p00002SelKu,0,0.2286
0011p00002SelKz,0,0.2286
0011p00002SelLB,0,0.2286
0011p00002SelMM,1,0.7493
0011p00002SelOO,0,0.2286
0011p00002SelOU,1,0.7493
0011p00002SelPc,0,0.2286
0011p00002SelPl,1,0.7493
0011p00002SelQH,0,0.2286
0011p00002SelQr,0,0.2286
0011p00002SelRq,0,0.2286
0011p00002SelS6,0,0.2286
0011p00002SelSU,0,0.2286
0011p00002SelT1,0,0.2406
0011p00002SelUc,0,0.2286
0011p00002SelUe,1,0.7616
0011p00002SelXl,0,0.2286
0011p00002SelYg,0,0.2286
0011p00002SelYn,0,0.2286
0011p00002SelcC,0,0.2286
0011p00002Seld0,1,0.7493
0011p00002Seldw,0,0.2286
0011p00002SeleA,0,0.4161
0011p00002Self4,1,0.7493
0011p00002SelfC,0,0.2286
0011p00002Selfe,0,0.2286
0011p00002SelgF,0,0.2286
0011p00002Selh9,0,0.2286
0011p00002SelhT,0,0.3318
0011p00002Selhg,0,0.2286
0011p00002Selhk,0,0.2286
0011p00002SellC,0,0.2286
0011p00002Selm2,0,0.2286
0011p00002Selmr,0,0.2286
0011p00002SelnM,0,0.2286
0011p00002Selqw,0,0.2286
0011p00002Selrm,0,0.2286
0011p00002Selsc,1,0.5706
0011p00002Selsu,1,0.5441
0011p00002Selsx,0,0.1766
0011p00002SeluX,0,0.1766
0011p00002SelvY,0,0.2286
0011p00002Selxm,0,0.2286
0011p00002SelyS,0,0.3318
0011p00002SelyV,0,0.2286
0011p00002Selz7,0,0.2286
0011p00002Sem1P,0,0.2286
0011p00002Sem1h,0,0.2286
0011p00002Sem69,0,0.2286
0011p00002Sem6P,0,0.2286
0011p00002Sem6v,0,0.2286
0011p00002Sem9O,0,0.2286
0011p00002SemD8,0,0.2286
0011p00002SemDg,1,0.5542
0011p00002SemEI,0,0.2286
0011p00002SemGY,0,0.1766
0011p00002SemGg,0,0.2286
0011p00002SemGh,0,0.2286
0011p00002SemGz,0,0.2286
0011p00002SemHs,0,0.2286
0011p00002SemIV,0,0.2286
0011p00002SemJH,0,0.2286
0011p00002SemJQ,0,0.2286
0011p00002SemJT,0,0.2286
0011p00002SemK0,0,0.2286
0011p00002SemMP,0,0.2286
0011p00002SemMx,0,0.2286
0011p00002SemN5,0,0.2286
0011p00002SemNg,0,0.2286
0011p00002SemSK,0,0.2286
0011p00002SemVn,0,0.2286
0011p00002SemXI,0,0.2286
0011p00002SemXT,0,0.2286
0011p00002SemY6,0,0.2286
0011p00002Semb7,0,0.2286
0011p00002SembW,0,0.2286
0011p00002Sembg,0,0.2286
0011p00002Semc1,0,0.2286
0011p00002SemeR,0,0.2286
0011p00002SemeZ,1,0.7493
0011p00002SemfJ,0,0.2286
0011p00002SemfM,0,0.2286
0011p00002Semgk,0,0.2286
0011p00002Semgu,0,0.2286
0011p00002SgEoB,0,0.2286
0011p00002ZtxDt,0,0.4324
0011p00002Zu5mH,0,0.2286
0011p00002abQMu,0,0.3318
0011p00002bVgcw,0,0.2286
0011p00002bWEuJ,0,0.2286
0011p00002bWffA,0,0.2286
0011p00002bWh5y,1,0.5542
0011p00002bWtlV,0,0.2286
0011p00002bXFYu,1,0.7493
0011p00002bXFZ4,1,0.7493
0011p00002bYD9V,0,0.2286
0011p00002dJOtb,0,0.2286
0011p00002dJsRb,1,0.7493
0011p00002dL1m5,1,0.7493
0011p00002dLA6w,1,0.7493
0011p00002dLaVJ,0,0.2286
0011p00002dMqmm,0,0.2286
0011p00002dMuHs,0,0.2286
0011p00002fCyxk,0,0.2286
0011p00002fE1PY,0,0.2286
0011p00002fEcgi,0,0.2286
0011p00002fEdH7,1,0.5542
00124000004ryj1,0,0.3318
00124000005Odud,0,0.2286
00124000007yiNa,0,0.2406
00124000009Vq28,0,0.2406
0012400000ALFks,0,0.2286
0012400000Cu0Ui,1,0.7493
0012400000Cu0bP,1,0.6756
0012400000E1Aqc,0,0.2286
0012400000F3eIk,0,0.3318
0012400000FZw64,1,0.5441
0012400000Fc5Cj,0,0.2286
0012400000I7nvE,0,0.4324
0012400000PFUHg,0,0.3318
0012400000UdFOL,0,0.2286
0012400000W9jrE,0,0.2406
0012400000Xw2uA,0,0.3318
0012400000XwlGb,0,0.2286
0012400000ZDIA8,0,0.2286
0012400000ZsveZ,0,0.2286
0012400000ZwY93,0,0.2286
0012400000ZwY9I,0,0.2286
0012400000fF8Ap,0,0.2286
0012400000fFngF,1,0.5441
0012400000fFnjx,0,0.4161
0012400000frN1P,0,0.1766
0012400000frN1x,1,0.7493
0012400000frN2q,0,0.2406
0012400000frN39,0,0.3318
0012400000frNBU,1,0.601
0012400000gNpqH,0,0.2286
0012400000gNyJV,0,0.2286
0012400000gQnTu,0,0.2406
0012400000h0vVQ,1,0.5441
0012400000jRWhj,0,0.2286
0012400000k1Dbf,0,0.3318
0012400000lvUSd,0,0.2286
0012400000pUimp,0,0.2286
0012400000qAOVx,0,0.2406
0012400000qfVjh,0,0.2286
0012400000qfVnj,0,0.2286
0012400000qfVzz,0,0.1865
0012400000qfW2U,1,0.5542
0012400000qfW3r,0,0.2286
0012400000rNggI,0,0.2286
0012400000rNgi4,0,0.2286
0012400000wQfJM,1,0.5542
0012400000wxwlB,0,0.2286
0012400000wz9wF,0,0.3318
0012400000x0pPq,0,0.2406
0012400000x0q6J,0,0.2286
0012400000x0qah,0,0.2406
0012400000yWJ3f,1,0.8335
0012400000zavq9,0,0.2286
0012400000zavs3,1,0.5542
0012400000zavsV,0,0.2286
0012400000zavsf,0,0.3318
0012400000zavtM,0,0.2286
0012400000zavtX,0,0.2286
0012400000zavuj,0,0.2286
0012400000zavuy,0,0.2286
0012400000zavvQ,0,0.2286
00124000010HCMj,1,0.5441
00124000011M9u8,0,0.2286
001240000132NDh,0,0.2286
00124000013NJmr,0,0.4161
00124000014W7Rc,0,0.2286
00124000016JYL8,1,0.5441
00124000016p24n,0,0.4324
00124000016p7sX,0,0.3318
00124000018LR1Q,0,0.4161
00124000018rTAM,0,0.2286
00124000018rUO0,1,0.5441
0012400001E8IsW,1,0.8335
0012400001FdF78,0,0.2406
0012400001GlBeq,0,0.2286
0012400001JKBdt,0,0.2406
0012400001JKBeL,0,0.2286
0012400001JKBgB,0,0.4324
0012400001JKz2N,0,0.3318
0012400001JKz8p,1,0.6756
0012400001JKzFG,0,0.2643
0012400001JLa5g,1,0.5441
0012400001JLbkZ,0,0.2286
0012400001KZiaP,0,0.2286
0012400001KbKS8,1,0.6756
0012400001LquT5,0,0.2286
0012400001M0v5R,1,0.6756
0012400001M1Y4y,0,0.3318
0012400001PK5z5,0,0.2406
0012400001PK5zU,0,0.2286
0012400001PK60J,1,0.8335
0011p00001RSWmr,0,0.3318
0011p00001RTXyg,0,0.4161
0011p00001Sf5E0,0,0.2643
0011p00001Sf5EF,0,0.3318
0011p00001Sf5Fr,0,0.3318
0011p00001Sf8BI,0,0.2286
0011p00001Sf9F7,0,0.2286
0011p00001Sf9Jd,0,0.2286
0011p00001Sf9Jx,0,0.2406
0011p00001SfB2t,0,0.2286
0011p00001SfWoB,0,0.2286
0011p00001Sg0wO,0,0.2286
0011p00001Sg0yF,0,0.2286
0011p00001Sg0yj,0,0.2286
0011p00001Sg0yt,0,0.3318
0011p00001Sg6Tb,0,0.2286
0011p00001Sg6Uj,0,0.2286
0011p00001SgDcl,0,0.2406
0011p00001SgS2O,0,0.3318
0011p00001Sgch7,0,0.2406
0011p00001Sgckz,0,0.3318
0011p00001Sgcne,0,0.2286
0011p00001SgdS8,0,0.2286
0011p00001SgdSX,0,0.2286
0011p00001SgdTk,0,0.2286
0011p00001SgdbK,0,0.2286
0011p00001Sgdx6,0,0.2286
0011p00001Sh01F,1,0.6756
0011p00001Sh0OI,0,0.3318
0011p00001Sh0PB,1,0.5706
0011p00001Sh4es,0,0.3318
0011p00001Sh4fC,0,0.3318
0011p00001Sh4g0,0,0.2286
0011p00001Sh8mO,1,0.6756
0011p00001Sh8oF,0,0.3318
0011p00001USVOK,0,0.2286
0011p00001USVPD,0,0.2406
0011p00001USfUP,0,0.2286
0011p00001USyhI,1,0.6756
0011p00001UT8ul,0,0.2286
0011p00001UT8xl,0,0.2286
0011p00001UTnjQ,0,0.2286
0011p00001UToQI,1,0.6607
0011p00001UToSE,0,0.2643
0011p00001UTqqQ,0,0.2286
0011p00001UTqte,0,0.2286
0011p00001UTquY,0,0.2286
0011p00001UTuc1,0,0.3318
0011p00001UU2Hq,0,0.2286
0011p00001UUgMn,0,0.2286
0011p00001UUjsS,0,0.2406
0011p00001UUmnL,0,0.2286
0011p00001UUzfT,0,0.2286
0011p00001UV5Mh,0,0.2286
0011p00001X8ilS,1,0.8335
0011p00001X9blS,0,0.2286
0011p00001XR78f,0,0.3318
0011p00001XRst1,0,0.2406
0011p00001XRt1j,0,0.4324
0011p00001XRtCm,0,0.4324
0011p00001XS1ZO,1,0.5542
0011p00001acX66,1,0.5542
0011p00001acX94,0,0.3318
0011p00001acX9E,1,0.6756
0011p00001acXA7,0,0.2286
0011p00001ad8OR,0,0.2286
0011p00001adEtt,0,0.3318
0011p00001adpND,0,0.4161
0011p00001adxQs,0,0.2406
0011p00001aeUxi,0,0.3318
0011p00001afNBz,0,0.2286
0011p00001afo7I,0,0.2286
0011p00001e9Xzd,1,0.7616
0011p00001eBlzw,0,0.2286
0011p00001hnEoZ,0,0.3318
0011p00001hoCBE,0,0.1766
0011p00001hp94U,0,0.4161
0011p00001hpGkm,0,0.2286
0011p00001hpQDG,1,0.5542
0011p00001kVRII,0,0.3318
0011p00001kVRQ3,0,0.2286
0011p00001kWjTl,0,0.2286
0011p00001kWjev,1,0.6607
0011p00001kY53i,0,0.2286
0011p00001o6vnS,0,0.2286
0011p00001uJ8xw,1,0.6756
0011p00001uKHFm,0,0.2286
0011p00001uKeWY,0,0.2286
0011p00001uKfwI,0,0.3401
0011p00001uLMfu,0,0.2286
0011p00001uMPXN,0,0.2406
0011p00001yJ0FL,0,0.3553
0011p00001yKuhW,0,0.4161
0011p00001yLPqL,1,0.5542
0011p000020FDE3,1,0.5441
0011p000020FMAJ,0,0.2286
0011p000020GDIO,0,0.2286
0011p0000225dVe,0,0.4634
0011p0000225lv3,1,0.7493
0011p0000229fLq,0,0.3318
0011p000026ACtH,0,0.2286
0011p000029UjdD,0,0.2286
0011p000029Um35,0,0.2286
0011p000029V1ot,0,0.2406
0011p000029VCRm,1,0.7616
0011p000029VXuD,0,0.4161
0011p000029WpXk,1,0.6756
0011p000029WpYY,0,0.2286
0011p000029WpZ4,0,0.4161
0011p000029WpZS,0,0.2286
0011p000029WpbI,0,0.2286
0011p000029Wpc9,0,0.2286
0011p000029WpcY,1,0.7493
0011p000029Wpce,1,0.5441
0011p00002BMXNV,0,0.2406
0011p00002BMXNW,0,0.2286
0011p00002BMXOC,0,0.2406
0011p00002BMXOS,0,0.4161
0011p00002BMXP1,0,0.4324
0011p00002BMXPA,1,0.7616
0011p00002BMXPw,0,0.1865
0011p00002BMXQE,0,0.4161
0011p00002BMXQw,1,0.7493
0011p00002BMXS0,0,0.3318
0011p00002BMXS2,1,0.5441
0011p00002BMXSF,1,0.5542
0011p00002BMXSN,0,0.2286
0011p00002BMYuH,1,0.601
0011p00002BMYvL,0,0.2286
0011p00002BMYva,0,0.2286
0011p00002BMYw4,0,0.3318
0011p00002BMYw6,0,0.2286
0011p00002BMYwv,0,0.3318
0011p00002BMYwx,0,0.2286
0011p00002BMYx0,0,0.2286
0011p00002BMZDq,0,0.2286
0011p00002BMZFP,0,0.3318
0011p00002BMZGP,0,0.2286
0011p00002BMZuw,0,0.2286
0011p00002BMZw4,1,0.7616
0011p00002BMZwF,1,0.5706
0011p00002BMZwS,1,0.5441
0011p00002BMaQS,0,0.2286
0011p00002BMaQt,0,0.2286
0011p00002BMaQv,0,0.2286
0011p00002BMaRQ,0,0.2286
0011p00002BMaSW,0,0.2286
0011p00002BMaSa,1,0.6756
0011p00002BNWg7,1,0.8335
0011p00002CYcFB,0,0.2643
0011p00002EiHrw,0,0.3318
0011p00002HN4xx,1,0.6756
0011p00002HhhCn,0,0.2286
0011p00002HhhCu,0,0.2286
0011p00002HhhGx,0,0.2286
0011p00002HiaAk,0,0.1766
0011p00002Jtclu,1,0.8335
0011p00002NMbIU,1,0.8335
0011p00002OQlyS,0,0.2286
0011p00002ORKzE,1,0.5441
0011p00002ORL0g,1,0.5542
0011p00002ORLCN,1,0.8335
0011p00002ORzb4,1,0.7493
0011p00002ORzfp,1,0.8335
0011p00002OTaar,0,0.1766
0011p00002Pb9U4,0,0.2286
0011p00002Q4F67,0,0.2286
0011p00002Q4KPj,0,0.4161
0011p00002Q4KTC,0,0.3318
0011p00002Q4Kll,0,0.3318
0011p00002Q4Knr,0,0.2286
0011p00002Q4Knt,0,0.2286
0011p00002Q4Kow,0,0.2286
0011p00002Q4Kpw,0,0.2286
0011p00002Q4KsU,0,0.2286
0011p00002Q4KvP,0,0.2286
0011p00002Q4Kwm,0,0.3318
0011p00002Q4KxU,0,0.2286
0011p00002Q4Kyz,0,0.2286
0011p00002Q4KzO,0,0.2286
0011p00002Q4KzP,0,0.2286
0011p00002Q4KzR,0,0.2286
0011p00002Q4L1w,0,0.2286
0011p00002Q4L2b,0,0.2286
0011p00002Q4L2p,0,0.3318
0011p00002Q4L3Q,0,0.2286
0011p00002Q4L5f,0,0.2286
0011p00002Q4L5g,0,0.2286
0011p00002Q4L6O,0,0.2286
0011p00002Q4L7t,0,0.3318
0011p00002Q4LAE,0,0.3318
0011p00002Q4LB6,0,0.3318
0011p00002Q4LBj,0,0.2286
0011p00002Q4LC0,0,0.2286
0011p00002Q4LC3,0,0.2286
0011p00002Q4LCm,0,0.2286
0011p00002Q4LDf,0,0.2286
0011p00002Q4LEX,1,0.5542
0011p00002Q4LEg,0,0.3318
0011p00002Q4LHQ,0,0.2286
0011p00002Q4LJR,0,0.3318
0011p00002Q4LK7,0,0.3318
0011p00002Q4LLT,0,0.2286
0011p00002Q4LMW,0,0.2286
0011p00002Q4LNC,0,0.2643
0011p00002Q4LNK,0,0.2286
0011p00002Q4LOB,0,0.2286
0011p00002Q4LOr,0,0.2286
0011p00002Q4LRG,0,0.2286
0011p00002Q4LT7,0,0.2286
0011p00002Q4LX8,0,0.2286
0011p00002Q4LcN,0,0.3318
0011p00002Q4MTo,0,0.2286
0011p00002Q4MU0,1,0.5441
0011p00002Q4MU2,0,0.1766
0011p00002Q4MU9,0,0.2286
0011p00002Q4MUX,0,0.2286
0011p00002Q4MUd,1,0.8335
0011p00002Q4MUi,0,0.2286
0011p00002Q4MUu,1,0.5441
0011p00002Q4MY2,1,0.6756
0011p00002Q4MYE,0,0.2286
0011p00002Q4MYI,1,0.8335
0011p00002Q4MYv,1,0.7493
0011p00002Q4MZQ,1,0.824
0011p00002Q4MZg,1,0.7616
0011p00002Q4MZo,0,0.2286
0011p00002Q4McU,0,0.4161
0011p00002Q4McX,0,0.2286
0011p00002Q4MdG,1,0.5441
0011p00002Q4Mdc,1,0.7493
0011p00002Q4Me8,1,0.8335
0011p00002Q4MhO,1,0.7493
0011p00002Q4Mi8,1,0.8335
0011p00002Q4Mip,0,0.2286
0011p00002Q4MlN,1,0.5542
0011p00002Q4Mlm,0,0.2286
0011p00002Q4Mlq,0,0.2286
0011p00002Q4MmQ,1,0.7616
0011p00002Q4MnD,1,0.7493
0011p00002Q4MnI,0,0.2286
0011p00002Q4Mq2,0,0.3318
0011p00002Q4Mq6,1,0.7836
0011p00002Q4Mq8,0,0.2286
0011p00002Q4Mqe,0,0.2286
0011p00002Q4Mqn,0,0.4161
0011p00002Q4Mqr,0,0.2286
0011p00002Q4Mri,0,0.2286
0011p00002Q4MuI,0,0.2286
0011p00002Q4MuR,1,0.8335
0011p00002Q4MuW,0,0.2286
0011p00002Q4Mvn,1,0.8335
0011p00002Q4Mvo,0,0.2286
0011p00002Q4Mvp,0,0.2286
0011p00002Q4MwJ,0,0.2286
0011p00002Q4Myq,0,0.2286
0011p00002Q4MzK,0,0.2286
0011p00002Q4MzO,0,0.4161
0011p00002Q4Mzr,1,0.5441
0011p00002Q4Mzt,0,0.3318
0011p00002Q4N0F,0,0.3318
0011p00002Q4N0K,0,0.2406
0011p00002Q4N0M,0,0.2286
0011p00002Q4N0S,0,0.2406
0011p00002Q4N0g,0,0.3318
0011p00002Q4N3b,0,0.3318
0011p00002Q4N3c,1,0.7493
0011p00002Q4N41,0,0.2286
0011p00002Q4N42,0,0.2286
0011p00002Q4N44,1,0.7493
0011p00002Q4N45,0,0.2286
0011p00002Q4N46,0,0.4161
0011p00002Q4N4F,0,0.4161
0011p00002Q4N4N,0,0.2286
0011p00002Q4N5R,0,0.4161
0011p00002Q4N8Q,0,0.2286
0011p00002Q4N8W,1,0.7616
0011p00002Q4N99,0,0.3171
0011p00002Q4N9K,1,0.7493
0011p00002Q4N9S,1,0.6756
0011p00002Q4N9j,0,0.3318
0011p00002Q4NAA,1,0.824
0011p00002Q4NAF,0,0.2286
0011p00002Q4NAK,0,0.4161
0011p00002Q4NDB,0,0.2286
0011p00002Q4NDD,0,0.2406
0011p00002Q4NDU,0,0.4324
0011p00002Q4NDb,0,0.2286
0011p00002Q4NDv,0,0.2286
0011p00002Q4NEe,0,0.2286
0011p00002Q4NHP,1,0.5441
0011p00002Q4NHa,0,0.2286
0011p00002Q4NID,0,0.2286
0011p00002Q4NIN,0,0.4324
0011p00002Q4NIR,0,0.2406
0011p00002Q4NLZ,0,0.4161
0011p00002Q4NLq,0,0.3318
0011p00002Q4NM2,0,0.4161
0011p00002Q4NMJ,0,0.2286
0011p00002Q4NMR,0,0.2286
0011p00002Q4NMc,0,0.2286
0011p00002Q4NN5,0,0.4161
0011p00002Q4NN8,1,0.7493
0011p00002Q4NNE,0,0.2286
0011p00002Q4NPP,0,0.2286
0011p00002Q4NPu,1,0.5542
0011p00002Q4NQ5,0,0.4735
0011p00002Q4NQ9,0,0.2286
0011p00002Q4NQC,0,0.4161
0011p00002Q4NQP,0,0.4161
0011p00002Q4NQR,0,0.2286
0011p00002Q4NQU,0,0.3171
0011p00002Q4NU0,0,0.1766
0011p00002Q4NU5,0,0.2286
0011p00002Q4NUI,1,0.7616
0011p00002Q4NUZ,0,0.2286
0011p00002Q4NUd,1,0.7493
0011p00002Q4NUn,0,0.2286
0011p00002Q4NXW,0,0.4161
0011p00002Q4NXb,0,0.2286
0011p00002Q4NXi,0,0.3318
0011p00002Q4NXj,1,0.7493
0011p00002Q4NXu,0,0.2286
0011p00002Q4NYI,1,0.8335
0011p00002Q4NYP,1,0.5275
0011p00002Q4NZ3,0,0.3318
0011p00002Q4NZ7,0,0.2286
0011p00002Q4Nbq,0,0.2286
0011p00002Q4Nbv,0,0.2286
0011p00002Q4NcE,0,0.4161
0011p00002Q4Ng5,1,0.5441
0011p00002Q4NgK,0,0.1865
0011p00002Q4Ngk,1,0.7493
0011p00002Q4Ngo,1,0.7616
0011p00002Q4Nh8,0,0.2286
0011p00002Q4Nha,0,0.3318
0011p00002Q4Nho,0,0.2286
0011p00002Q4Ni1,0,0.2286
0011p00002Q4Ni2,0,0.2286
0011p00002Q4Nke,0,0.2286
0011p00002Q4Nl1,0,0.2643
0011p00002Q4NlZ,0,0.2286
0011p00002Q4Nm0,1,0.5542
0011p00002Q4Nm6,0,0.2286
0011p00002Q4Nm7,0,0.2286
0011p00002Q4Nos,0,0.2286
0011p00002Q4Np1,0,0.4161
0011p00002Q4Npf,0,0.2286
0011p00002Q4NqA,0,0.2286
0011p00002Q4NqP,0,0.2286
0011p00002Q4NqU,0,0.3401
0011p00002Q4OSH,0,0.2286
0011p00002Q4OSe,1,0.7493
0011p00002Q4OSf,1,0.5441
0011p00002Q4OSg,1,0.7616
0011p00002Q4OSl,0,0.2286
0011p00002Q4OSn,0,0.2286
0011p00002Q4OSo,0,0.2286
0011p00002Q4OSx,0,0.1766
0011p00002Q4OT8,1,0.7493
