Account_ID,Class_Predicted,Class1_Prob
0012400001FdF78,0,0.0237
0012400001GlBeq,0,0.0029
0012400001JKBdt,0,0.0578
0012400001JKBeL,0,0.0058
0012400001JKBgB,0,0.0548
0012400001JKz2N,0,0.0878
0012400001JKz8p,0,0.3917
0012400001JKzFG,0,0.0692
0012400001JLa5g,0,0.1716
0012400001JLbkZ,0,0.0563
0012400001KZiaP,0,0.0026
0012400001KbKS8,0,0.0635
0012400001LquT5,0,0.189
0012400001M0v5R,0,0.0819
0012400001M1Y4y,1,0.5944
0012400001PK5z5,0,0.0219
0012400001PK5zU,0,0.0024
0012400001PK60J,1,0.5841
0011p00001RSWmr,0,0.2651
0011p00001RTXyg,0,0.2398
0011p00001Sf5E0,0,0.0123
0011p00001Sf5EF,0,0.1744
0011p00001Sf5Fr,0,0.3863
0011p00001Sf8BI,0,0.0047
0011p00001Sf9F7,0,0.0686
0011p00001Sf9Jd,0,0.0075
0011p00001Sf9Jx,0,0.0372
0011p00001SfB2t,0,0.1117
0011p00001SfWoB,0,0.0232
0011p00001Sg0wO,0,0.0424
0011p00001Sg0yF,0,0.0287
0011p00001Sg0yj,0,0.0033
0011p00001Sg0yt,0,0.0073
0011p00001Sg6Tb,0,0.0591
0011p00001Sg6Uj,0,0.0328
0011p00001SgDcl,0,0.0025
0011p00001SgS2O,0,0.0022
0011p00001Sgch7,0,0.0014
0011p00001Sgckz,0,0.0187
0011p00001Sgcne,0,0.0119
0011p00001SgdS8,0,0.0136
0011p00001SgdSX,0,0.0229
0011p00001SgdTk,0,0.0765
0011p00001SgdbK,0,0.072
0011p00001Sgdx6,0,0.0068
0011p00001Sh01F,1,0.7686
0011p00001Sh0OI,0,0.0426
0011p00001Sh0PB,0,0.0049
0011p00001Sh4es,0,0.0853
0011p00001Sh4fC,0,0.083
0011p00001Sh4g0,0,0.0258
0011p00001Sh8mO,0,0.0915
0011p00001Sh8oF,0,0.0008
0011p00001USVOK,0,0.0307
0011p00001USVPD,0,0.0093
0011p00001USfUP,0,0.0177
0011p00001USyhI,0,0.1028
0011p00001UT8ul,0,0.0088
0011p00001UT8xl,0,0.1265
0011p00001UTnjQ,0,0.0007
0011p00001UToQI,0,0.0108
0011p00001UToSE,0,0.076
0011p00001UTqqQ,0,0.1411
0011p00001UTqte,0,0.0167
0011p00001UTquY,0,0.0322
0011p00001UTuc1,0,0.1005
0011p00001UU2Hq,0,0.0254
0011p00001UUgMn,0,0.1133
0011p00001UUjsS,0,0.0104
0011p00001UUmnL,0,0.0091
0011p00001UUzfT,0,0.0075
0011p00001UV5Mh,0,0.1775
0011p00001X8ilS,0,0.2438
0011p00001X9blS,0,0.2375
0011p00001XR78f,0,0.056
0011p00001XRst1,0,0.0972
0011p00001XRt1j,0,0.0611
0011p00001XRtCm,0,0.0564
0011p00001XS1ZO,0,0.2135
0011p00001acX66,0,0.0063
0011p00001acX94,0,0.4076
0011p00001acX9E,0,0.1691
0011p00001acXA7,0,0.0037
0011p00001ad8OR,0,0.2554
0011p00001adEtt,0,0.4695
0011p00001adpND,0,0.0712
0011p00001adxQs,0,0.028
0011p00001aeUxi,0,0.2001
0011p00001afNBz,0,0.0821
0011p00001afo7I,0,0.0346
0011p00001e9Xzd,0,0.0725
0011p00001eBlzw,1,0.5342
0011p00001hnEoZ,0,0.1474
0011p00001hoCBE,0,0.0289
0011p00001hp94U,0,0.0769
0011p00001hpGkm,0,0.1259
0011p00001hpQDG,0,0.1925
0011p00001kVRII,0,0.3149
0011p00001kVRQ3,0,0.0145
0011p00001kWjTl,1,0.5574
0011p00001kWjev,0,0.0061
0011p00001kY53i,0,0.117
0011p00001o6vnS,0,0.0014
0011p00001uJ8xw,0,0.1131
0011p00001uKHFm,0,0.1097
0011p00001uKeWY,0,0.1285
0011p00001uKfwI,0,0.2075
0011p00001uLMfu,0,0.0226
0011p00001uMPXN,0,0.0987
0011p00001yJ0FL,0,0.0646
0011p00001yKuhW,0,0.0114
0011p00001yLPqL,0,0.0536
0011p000020FDE3,0,0.2545
0011p000020FMAJ,0,0.0066
0011p000020GDIO,0,0.0356
0011p0000225dVe,0,0.2162
0011p0000225lv3,0,0.0043
0011p0000229fLq,0,0.0474
0011p000026ACtH,0,0.0166
0011p000029UjdD,0,0.1387
0011p000029Um35,0,0.0457
0011p000029V1ot,0,0.1536
0011p000029VCRm,0,0.0161
0011p000029VXuD,0,0.0105
0011p000029WpXk,0,0.1589
0011p000029WpYY,0,0.0163
0011p000029WpZ4,0,0.0921
0011p000029WpZS,0,0.0059
0011p000029WpbI,0,0.0025
0011p000029Wpc9,0,0.038
0011p000029WpcY,0,0.027
0011p000029Wpce,0,0.067
0011p00002BMXNV,0,0.0093
0011p00002BMXNW,0,0.0296
0011p00002BMXOC,0,0.0054
0011p00002BMXOS,0,0.0664
0011p00002BMXP1,0,0.2455
0011p00002BMXPA,0,0.0051
0011p00002BMXPw,0,0.3868
0011p00002BMXQE,0,0.0547
0011p00002BMXQw,0,0.0603
0011p00002BMXS0,0,0.0555
0011p00002BMXS2,0,0.099
0011p00002BMXSF,0,0.0171
0011p00002BMXSN,0,0.0088
0011p00002BMYuH,0,0.0694
0011p00002BMYvL,0,0.0033
0011p00002BMYva,0,0.0999
0011p00002BMYw4,0,0.0215
0011p00002BMYw6,0,0.171
0011p00002BMYwv,0,0.0068
0011p00002BMYwx,0,0.0414
0011p00002BMYx0,0,0.0027
0011p00002BMZDq,0,0.0241
0011p00002BMZFP,0,0.1189
0011p00002BMZGP,0,0.0786
0011p00002BMZuw,0,0.002
0011p00002BMZw4,0,0.4462
0011p00002BMZwF,0,0.0124
0011p00002BMZwS,0,0.0155
0011p00002BMaQS,0,0.0153
0011p00002BMaQt,0,0.0033
0011p00002BMaQv,0,0.0077
0011p00002BMaRQ,0,0.0055
0011p00002BMaSW,0,0.0042
0011p00002BMaSa,0,0.0222
0011p00002BNWg7,1,0.907
0011p00002CYcFB,0,0.3645
0011p00002EiHrw,0,0.0186
0011p00002HN4xx,0,0.1084
0011p00002HhhCn,0,0.0058
0011p00002HhhCu,0,0.0668
0011p00002HhhGx,0,0.0094
0011p00002HiaAk,0,0.0246
0011p00002Jtclu,0,0.2425
0011p00002NMbIU,0,0.4328
0011p00002OQlyS,0,0.0042
0011p00002ORKzE,0,0.0498
0011p00002ORL0g,0,0.4115
0011p00002ORLCN,1,0.7081
0011p00002ORzb4,0,0.0074
0011p00002ORzfp,0,0.2274
0011p00002OTaar,0,0.0255
0011p00002Pb9U4,0,0.0187
0011p00002Q4F67,0,0.0221
0011p00002Q4KPj,1,0.6172
0011p00002Q4KTC,0,0.1363
0011p00002Q4Kll,0,0.361
0011p00002Q4Knr,0,0.0075
0011p00002Q4Knt,0,0.0022
0011p00002Q4Kow,0,0.0007
0011p00002Q4Kpw,0,0.0147
0011p00002Q4KsU,0,0.002
0011p00002Q4KvP,0,0.0307
0011p00002Q4Kwm,0,0.0075
0011p00002Q4KxU,0,0.0142
0011p00002Q4Kyz,0,0.0276
0011p00002Q4KzO,0,0.0022
0011p00002Q4KzP,0,0.0357
0011p00002Q4KzR,0,0.0078
0011p00002Q4L1w,0,0.0041
0011p00002Q4L2b,0,0.0093
0011p00002Q4L2p,0,0.0808
0011p00002Q4L3Q,0,0.0284
0011p00002Q4L5f,0,0.0099
0011p00002Q4L5g,0,0.0003
0011p00002Q4L6O,0,0.0091
0011p00002Q4L7t,1,0.8748
0011p00002Q4LAE,0,0.3149
0011p00002Q4LB6,0,0.0851
0011p00002Q4LBj,0,0.0047
0011p00002Q4LC0,0,0.0059
0011p00002Q4LC3,0,0.0044
0011p00002Q4LCm,0,0.1835
0011p00002Q4LDf,0,0.0741
0011p00002Q4LEX,0,0.0596
0011p00002Q4LEg,0,0.123
0011p00002Q4LHQ,0,0.0895
0011p00002Q4LJR,0,0.0128
0011p00002Q4LK7,0,0.0822
0011p00002Q4LLT,0,0.0063
0011p00002Q4LMW,0,0.0117
0011p00002Q4LNC,0,0.0048
0011p00002Q4LNK,0,0.1835
0011p00002Q4LOB,0,0.0112
0011p00002Q4LOr,0,0.0095
0011p00002Q4LRG,0,0.0223
0011p00002Q4LT7,0,0.0014
0011p00002Q4LX8,0,0.0312
0011p00002Q4LcN,0,0.0499
0011p00002Q4MTo,1,0.6587
0011p00002Q4MU0,1,0.7364
0011p00002Q4MU2,0,0.0892
0011p00002Q4MU9,0,0.0112
0011p00002Q4MUX,0,0.0036
0011p00002Q4MUd,0,0.3455
0011p00002Q4MUi,0,0.014
0011p00002Q4MUu,0,0.2094
0011p00002Q4MY2,0,0.3342
0011p00002Q4MYE,0,0.0323
0011p00002Q4MYI,0,0.3943
0011p00002Q4MYv,0,0.3391
0011p00002Q4MZQ,0,0.2565
0011p00002Q4MZg,0,0.0245
0011p00002Q4MZo,0,0.013
0011p00002Q4McU,0,0.0389
0011p00002Q4McX,0,0.0543
0011p00002Q4MdG,0,0.2846
0011p00002Q4Mdc,0,0.0117
0011p00002Q4Me8,0,0.0354
0011p00002Q4MhO,0,0.0992
0011p00002Q4Mi8,0,0.2479
0011p00002Q4Mip,0,0.0983
0011p00002Q4MlN,0,0.0054
0011p00002Q4Mlm,0,0.0314
0011p00002Q4Mlq,0,0.0121
0011p00002Q4MmQ,0,0.3784
0011p00002Q4MnD,0,0.027
0011p00002Q4MnI,0,0.0394
0011p00002Q4Mq2,0,0.0676
0011p00002Q4Mq6,1,0.5163
0011p00002Q4Mq8,0,0.1327
0011p00002Q4Mqe,0,0.0308
0011p00002Q4Mqn,0,0.0703
0011p00002Q4Mqr,0,0.1048
0011p00002Q4Mri,0,0.1379
0011p00002Q4MuI,0,0.0323
0011p00002Q4MuR,1,0.8856
0011p00002Q4MuW,0,0.0073
0011p00002Q4Mvn,0,0.0364
0011p00002Q4Mvo,0,0.0263
0011p00002Q4Mvp,0,0.1158
0011p00002Q4MwJ,0,0.0042
0011p00002Q4Myq,0,0.2972
0011p00002Q4MzK,1,0.7093
0011p00002Q4MzO,0,0.0037
0011p00002Q4Mzr,1,0.8071
0011p00002Q4Mzt,0,0.0129
0011p00002Q4N0F,0,0.3392
0011p00002Q4N0K,0,0.0038
0011p00002Q4N0M,0,0.015
0011p00002Q4N0S,0,0.0057
0011p00002Q4N0g,0,0.1323
0011p00002Q4N3b,0,0.0129
0011p00002Q4N3c,0,0.3243
0011p00002Q4N41,0,0.028
0011p00002Q4N42,0,0.0096
0011p00002Q4N44,0,0.0151
0011p00002Q4N45,0,0.0778
0011p00002Q4N46,0,0.0348
0011p00002Q4N4F,1,0.744
0011p00002Q4N4N,0,0.066
0011p00002Q4N5R,0,0.077
0011p00002Q4N8Q,0,0.0191
0011p00002Q4N8W,0,0.0221
0011p00002Q4N99,0,0.0246
0011p00002Q4N9K,0,0.1168
0011p00002Q4N9S,0,0.1508
0011p00002Q4N9j,0,0.035
0011p00002Q4NAA,1,0.8008
0011p00002Q4NAF,0,0.0772
0011p00002Q4NAK,0,0.03
0011p00002Q4NDB,0,0.0025
0011p00002Q4NDD,0,0.0106
0011p00002Q4NDU,1,0.5741
0011p00002Q4NDb,0,0.0299
0011p00002Q4NDv,0,0.0464
0011p00002Q4NEe,0,0.1642
0011p00002Q4NHP,0,0.0895
0011p00002Q4NHa,0,0.0798
0011p00002Q4NID,0,0.1523
0011p00002Q4NIN,0,0.0782
0011p00002Q4NIR,0,0.2199
0011p00002Q4NLZ,0,0.239
0011p00002Q4NLq,0,0.0776
0011p00002Q4NM2,0,0.0736
0011p00002Q4NMJ,0,0.012
0011p00002Q4NMR,0,0.4947
0011p00002Q4NMc,0,0.3973
0011p00002Q4NN5,0,0.0052
0011p00002Q4NN8,0,0.0304
0011p00002Q4NNE,0,0.0237
0011p00002Q4NPP,0,0.0503
0011p00002Q4NPu,0,0.0053
0011p00002Q4NQ5,0,0.0132
0011p00002Q4NQ9,0,0.0011
0011p00002Q4NQC,0,0.1091
0011p00002Q4NQP,0,0.0332
0011p00002Q4NQR,0,0.0077
0011p00002Q4NQU,0,0.0094
0011p00002Q4NU0,0,0.0269
0011p00002Q4NU5,0,0.0731
0011p00002Q4NUI,0,0.1186
0011p00002Q4NUZ,0,0.0432
0011p00002Q4NUd,0,0.0184
0011p00002Q4NUn,0,0.028
0011p00002Q4NXW,0,0.0768
0011p00002Q4NXb,0,0.0137
0011p00002Q4NXi,1,0.7583
0011p00002Q4NXj,0,0.0241
0011p00002Q4NXu,0,0.0405
0011p00002Q4NYI,0,0.3357
0011p00002Q4NYP,0,0.3868
0011p00002Q4NZ3,0,0.1171
0011p00002Q4NZ7,0,0.3312
0011p00002Q4Nbq,0,0.0112
0011p00002Q4Nbv,0,0.0935
0011p00002Q4NcE,0,0.0116
0011p00002Q4Ng5,1,0.8669
0011p00002Q4NgK,0,0.1686
0011p00002Q4Ngk,0,0.0629
0011p00002Q4Ngo,0,0.1663
0011p00002Q4Nh8,0,0.0545
0011p00002Q4Nha,0,0.0377
0011p00002Q4Nho,0,0.0008
0011p00002Q4Ni1,1,0.5447
0011p00002Q4Ni2,0,0.0107
0011p00002Q4Nke,0,0.074
0011p00002Q4Nl1,0,0.3795
0011p00002Q4NlZ,0,0.0243
0011p00002Q4Nm0,0,0.038
0011p00002Q4Nm6,0,0.1639
0011p00002Q4Nm7,0,0.0006
0011p00002Q4Nos,0,0.1791
0011p00002Q4Np1,0,0.0876
0011p00002Q4Npf,0,0.0371
0011p00002Q4NqA,0,0.0189
0011p00002Q4NqP,0,0.1668
0011p00002Q4NqU,0,0.2021
0011p00002Q4OSH,0,0.071
0011p00002Q4OSe,0,0.0175
0011p00002Q4OSf,0,0.2251
0011p00002Q4OSg,0,0.0767
0011p00002Q4OSl,0,0.3816
0011p00002Q4OSn,0,0.0369
0011p00002Q4OSo,0,0.0123
0011p00002Q4OSx,0,0.1823
0011p00002Q4OT8,0,0.1146
0011p00002Q4OTE,0,0.0647
0011p00002Q4OTG,1,0.7696
0011p00002Q4OTT,0,0.0057
0011p00002Q4OTW,0,0.0309
0011p00002Q4OTY,0,0.2259
0011p00002Q4OTh,0,0.0214
0011p00002Q4OW8,0,0.0114
0011p00002Q4OWn,0,0.2114
0011p00002Q4OX3,0,0.0497
0011p00002Q4OX4,0,0.1976
0011p00002Q4OXA,0,0.0768
0011p00002Q4OXM,0,0.0156
0011p00002Q4OXg,0,0.024
0011p00002Q4OaY,0,0.0037
0011p00002Q4Oae,0,0.0439
0011p00002Q4ObM,0,0.0213
0011p00002Q4Od7,0,0.2306
0011p00002Q4OdE,0,0.0308
0011p00002Q4Oda,0,0.3497
0011p00002Q4Odl,0,0.0245
0011p00002Q4Odm,0,0.0668
0011p00002Q4Ods,0,0.0362
0011p00002Q4OgQ,0,0.1604
0011p00002Q4Ogt,0,0.0769
0011p00002Q4Ogu,1,0.5966
0011p00002Q4OhZ,0,0.0225
0011p00002Q4Ok5,0,0.049
0011p00002Q4OkJ,0,0.0131
0011p00002Q4OkL,0,0.3397
0011p00002Q4OkR,0,0.0988
0011p00002Q4Oke,0,0.2057
0011p00002Q4Ol1,0,0.0552
0011p00002Q4Omt,1,0.7787
0011p00002Q4Omv,0,0.057
0011p00002Q4Omx,0,0.0258
0011p00002Q4Omy,0,0.2586
0011p00002Q4On2,0,0.1332
0011p00002Q4OnG,0,0.0177
0011p00002Q4OnM,0,0.1086
0011p00002Q4OnS,0,0.0332
0011p00002Q4Onc,0,0.0261
0011p00002Q4Oo0,0,0.0701
0011p00002Q4OoB,0,0.0287
0011p00002Q4OoE,0,0.0913
0011p00002Q4OoR,0,0.1033
0011p00002Q4OqN,0,0.0473
0011p00002Q4Oqi,0,0.3269
0011p00002Q4Oqz,0,0.0068
0011p00002Q4OrK,0,0.0084
0011p00002Q4OuU,0,0.0449
0011p00002Q4Oul,0,0.0726
0011p00002Q4Oux,0,0.0812
0011p00002Q4OxJ,0,0.0641
0011p00002Q4Oxg,1,0.5554
0011p00002Q4Oxm,0,0.1556
0011p00002Q4Oxx,0,0.0317
0011p00002Q4Oxy,0,0.0802
0011p00002Q4P0r,0,0.095
0011p00002Q4P1r,0,0.3487
0011p00002Q4P1x,0,0.2578
0011p00002Q4P4G,0,0.0012
0011p00002Q4P5g,0,0.4847
0011p00002Q4P8a,0,0.1774
0011p00002Q4PBY,0,0.0568
0011p00002Q4PBl,0,0.0067
0011p00002Q4PC8,0,0.0126
0011p00002Q4PE9,0,0.0792
0011p00002Q4PEM,0,0.2342
0011p00002Q4PFE,0,0.0127
0011p00002Q4PFT,0,0.1686
0011p00002Q4PHy,0,0.0663
0011p00002Q4PI3,0,0.416
0011p00002Q4PID,0,0.0284
0011p00002Q4PIP,0,0.23
0011p00002Q4PIg,0,0.3768
0011p00002Q4PLn,0,0.4644
0011p00002Q4PMD,0,0.0639
0011p00002Q4PMe,0,0.1765
0011p00002Q4PMw,0,0.0133
0011p00002Q4PMz,0,0.3404
0011p00002Q4PN3,0,0.0298
0011p00002Q4PPt,0,0.3542
0011p00002Q4PQ1,0,0.0118
0011p00002Q4PQ7,0,0.046
0011p00002Q4PSZ,0,0.0688
0011p00002Q4PSp,1,0.5407
0011p00002Q4PTE,0,0.0275
0011p00002Q4PTe,0,0.0028
0011p00002Q4PW5,1,0.5797
0011p00002Q4PWI,0,0.0512
0011p00002Q4PWQ,0,0.0098
0011p00002Q4PWS,0,0.059
0011p00002Q4PWh,0,0.0084
0011p00002Q4PWi,0,0.0062
0011p00002Q4PWt,0,0.0024
0011p00002Q4PX2,0,0.2063
0011p00002Q4PX4,0,0.0185
0011p00002Q4PXI,0,0.2616
0011p00002Q4PXf,0,0.0189
0011p00002Q4PZx,0,0.1534
0011p00002Q4PZy,0,0.0547
0011p00002Q4Pa8,0,0.0296
0011p00002Q4PbF,0,0.0243
0011p00002Q4PbJ,0,0.0668
0011p00002Q4Pdr,0,0.0026
0011p00002Q4PeX,0,0.0177
0011p00002Q4Peb,0,0.0706
0011p00002Q4PiI,0,0.1719
0011p00002Q4Pl4,0,0.0775
0011p00002Q4PlA,0,0.0559
0011p00002Q4PlK,0,0.1262
0011p00002Q4PlW,0,0.0068
0011p00002Q4PlX,0,0.1791
0011p00002Q4Plv,0,0.0121
0011p00002Q4PmH,0,0.0254
0011p00002Q4Pmb,0,0.085
0011p00002Q4Pml,1,0.8572
0011p00002Q4Pop,0,0.0009
0011p00002Q4Pp1,0,0.2898
0011p00002Q4PpW,0,0.4098
0011p00002Q4Ppr,0,0.0774
0011p00002Q4Pq0,0,0.0742
0011p00002Q4Pq6,0,0.2306
0011p00002Q4PsI,0,0.0201
0011p00002Q4PsL,1,0.9142
0011p00002Q4PtA,0,0.0039
0011p00002Q4Pte,0,0.0294
0011p00002Q4Ptz,0,0.0741
0011p00002Q4Pw2,0,0.093
0011p00002Q4PwA,0,0.0712
0011p00002Q4Pwy,0,0.2772
0011p00002Q4PxN,0,0.0931
0011p00002Q4Pxc,0,0.4739
0011p00002Q4Pzq,0,0.1778
0011p00002Q4Q0O,0,0.2276
0011p00002Q4Q12,1,0.6796
0011p00002Q4Q1B,0,0.0635
0011p00002Q4Q3I,0,0.1176
0011p00002Q4Q4H,1,0.584
0011p00002Q4Q4K,0,0.3708
0011p00002Q4Q4d,0,0.1221
0011p00002Q4Q6v,0,0.3684
0011p00002Q4Q6w,0,0.0062
0011p00002Q4Q7N,0,0.063
0011p00002Q4Q7P,0,0.0055
0011p00002Q4Q8N,0,0.0215
0011p00002Q4QBe,0,0.0096
0011p00002Q4QBg,0,0.0082
0011p00002Q4QCX,0,0.0618
0011p00002Q4QFY,0,0.0301
0011p00002Q4QGX,0,0.4466
0011p00002Q4QGf,0,0.1174
0011p00002Q4QGv,0,0.015
0011p00002Q4QHA,0,0.0189
0011p00002Q4QJT,0,0.0654
0011p00002Q4QKO,0,0.1834
0011p00002Q4QKi,0,0.081
0011p00002Q4QMm,0,0.2106
0011p00002Q4QMo,0,0.0214
0011p00002Q4QN0,0,0.4217
0011p00002Q4QNB,1,0.6418
0011p00002Q4QOB,0,0.0092
0011p00002Q4QOC,0,0.0231
0011p00002Q4QOG,0,0.1256
0011p00002Q4QQo,0,0.0044
0011p00002Q4QQt,0,0.0359
0011p00002Q4QR5,0,0.346
0011p00002Q4QRQ,0,0.0385
0011p00002Q4QS4,0,0.0065
0011p00002Q4QST,0,0.0766
0011p00002Q4QV4,0,0.0114
0011p00002Q4QVA,0,0.2737
0011p00002Q4QVa,0,0.0552
0011p00002Q4QVy,0,0.0231
0011p00002Q4QYa,0,0.0049
0011p00002Q4QYi,0,0.0936
0011p00002Q4QYj,0,0.1665
0011p00002Q4QYp,0,0.1304
0011p00002Q4QYy,0,0.0778
0011p00002Q4QZ7,0,0.0079
0011p00002Q4QcG,0,0.0564
0011p00002Q4QcI,0,0.1374
0011p00002Q4QdH,0,0.0263
0011p00002Q4QdS,0,0.03
0011p00002Q4Qdc,0,0.0084
0011p00002Q4Qfz,0,0.0221
0011p00002Q4Qg8,0,0.0189
0011p00002Q4QgM,0,0.0899
0011p00002Q4Qgc,0,0.0403
0011p00002Q4Qgr,1,0.9549
0011p00002Q4Qgx,0,0.0087
0011p00002Q4Qjo,0,0.0177
0011p00002Q4Qjq,0,0.1243
0011p00002Q4Qk7,0,0.1151
0011p00002Q4QkX,0,0.1058
0011p00002Q4Qkj,0,0.0861
0011p00002Q4Qky,0,0.134
0011p00002Q4Ql7,0,0.0211
0011p00002Q4QlC,0,0.1804
0011p00002Q4Qnt,0,0.1737
0011p00002Q4Qo7,0,0.0767
0011p00002Q4QoI,0,0.3038
0011p00002Q4Qoe,0,0.0884
0011p00002Q4QpD,0,0.044
0011p00002Q4QpG,0,0.0453
0011p00002Q4QpM,0,0.0699
0011p00002Q4QpU,0,0.0335
0011p00002Q4QpW,0,0.0121
0011p00002Q4Qpa,0,0.0129
0011p00002Q4Qpr,0,0.0552
0011p00002Q4Qrv,0,0.0242
0011p00002Q4Qt4,0,0.0297
0011p00002Q4QvS,0,0.0598
0011p00002Q4Qvf,0,0.036
0011p00002Q4Qvq,0,0.0127
0011p00002Q4Qvu,0,0.109
0011p00002Q4QwO,0,0.0366
0011p00002Q4Qz6,0,0.0329
0011p00002Q4QzS,0,0.0106
0011p00002Q4QzU,0,0.1
0011p00002Q4Qzr,0,0.1284
0011p00002Q4Qzt,0,0.0864
0011p00002Q4R0G,0,0.2397
0011p00002Q4R0N,0,0.2141
0011p00002Q4R0k,0,0.0132
0011p00002Q4R0n,0,0.0368
0011p00002Q4R2a,0,0.0912
0011p00002Q4R2o,0,0.0528
0011p00002Q4R3k,0,0.3495
0011p00002Q4R3x,0,0.0041
0011p00002Q4R6F,0,0.0067
0011p00002Q4R6j,0,0.0254
0011p00002Q4R74,0,0.029
0011p00002Q4R77,0,0.1045
0011p00002Q4R7O,0,0.1926
0011p00002Q4R9v,1,0.6796
0011p00002Q4RAS,0,0.1008
0011p00002Q4RAh,0,0.0397
0011p00002Q4RB4,0,0.0267
0011p00002Q4RB6,1,0.5645
0011p00002Q4RDr,0,0.0049
0011p00002Q4RE6,0,0.0171
0011p00002Q4RE8,0,0.0245
0011p00002Q4REi,1,0.6149
0011p00002Q4RHB,0,0.1639
0011p00002Q4RHQ,0,0.0115
0011p00002Q4RHV,0,0.0298
0011p00002Q4RHb,0,0.0556
0011p00002Q4RHi,0,0.2345
0011p00002Q4RI9,1,0.6176
0011p00002Q4RIb,0,0.1217
0011p00002Q4RLB,0,0.1453
0011p00002Q4RLJ,1,0.612
0011p00002Q4RLM,0,0.0467
0011p00002Q4RLc,0,0.0688
0011p00002Q4RMG,0,0.1675
0011p00002Q4RMN,0,0.1265
0011p00002Q4RMU,0,0.38
0011p00002Q4ROp,0,0.4705
0011p00002Q4ROz,0,0.0042
0011p00002Q4RPh,0,0.0186
0011p00002Q4RPt,0,0.0167
0011p00002Q4RPw,0,0.006
0011p00002Q4RSs,0,0.0345
0011p00002Q4RTF,0,0.2348
0011p00002Q4RTH,0,0.0161
0011p00002Q4RTN,0,0.0106
0011p00002Q4RTP,0,0.0455
0011p00002Q4RTk,0,0.0241
0011p00002Q4RTu,0,0.0235
0011p00002Q4RU2,0,0.11
0011p00002Q4RWy,0,0.2568
0011p00002Q4RX9,0,0.0063
0011p00002Q4RXB,0,0.0574
0011p00002Q4RXR,0,0.0957
0011p00002Q4RXp,0,0.3279
0011p00002Q4RaX,0,0.0246
0011p00002Q4Rau,0,0.0356
0011p00002Q4Rbh,0,0.2196
0011p00002Q4Rdd,0,0.0328
0011p00002Q4ReS,0,0.16
0011p00002Q4Rec,0,0.0244
0011p00002Q4Rev,0,0.0318
0011p00002Q4Rgy,0,0.0439
0011p00002Q4Rh7,0,0.1752
0011p00002Q4RhM,1,0.5467
0011p00002Q4RhY,0,0.1145
0011p00002Q4Rhc,0,0.0036
0011p00002Q4Rl8,0,0.0407
0011p00002Q4RlA,1,0.5794
0011p00002Q4RlQ,1,0.5794
0011p00002Q4RlV,0,0.2508
0011p00002Q4Rle,0,0.0256
0011p00002Q4Rlt,0,0.1016
0011p00002Q4RmB,0,0.0213
0011p00002Q4Rmc,1,0.5127
0011p00002Q4RpK,0,0.0804
0011p00002Q4RpQ,0,0.111
0011p00002Q4Rq9,1,0.6127
0011p00002Q4RqD,0,0.0033
0011p00002Q4RqI,0,0.0017
0011p00002Q4RqT,0,0.02
0011p00002Q4Rqb,0,0.2912
0011p00002Q4Rqi,0,0.4952
0011p00002Q4Rqj,0,0.0174
0011p00002Q4RsU,0,0.0129
0011p00002Q4Rt5,0,0.0034
0011p00002Q4RtV,0,0.064
0011p00002Q4RtY,0,0.0221
0011p00002Q4Rte,1,0.8518
0011p00002Q4Rw7,0,0.0245
0011p00002Q4RwM,1,0.5638
0011p00002Q4Rzj,0,0.0221
0011p00002Q4Rzq,0,0.1535
0011p00002Q4S0W,0,0.3023
0011p00002Q4S0k,0,0.0927
0011p00002Q4S32,0,0.0768
0011p00002Q4S37,0,0.0046
0011p00002Q4S3G,0,0.023
0011p00002Q4S3n,0,0.0242
0011p00002Q4S3v,0,0.0061
0011p00002Q4S4M,0,0.0498
0011p00002Q4S6P,0,0.0269
0011p00002Q4S7A,0,0.0173
0011p00002Q4SAL,0,0.0504
0011p00002Q4SAd,0,0.2346
0011p00002Q4SAs,0,0.2113
0011p00002Q4SBV,0,0.1058
0011p00002Q4SBl,0,0.1978
0011p00002Q4SBu,0,0.171
0011p00002Q4SEW,0,0.053
0011p00002Q4SFK,1,0.8572
0011p00002Q4SFs,0,0.0176
0011p00002Q4SI2,1,0.6555
0011p00002Q4SIB,0,0.2765
0011p00002Q4SIS,0,0.1253
0011p00002Q4SIc,0,0.0062
0011p00002Q4SIh,0,0.0624
0011p00002Q4SIj,0,0.3067
0011p00002Q4SIq,0,0.1329
0011p00002Q4SIz,0,0.0876
0011p00002Q4SJG,0,0.0064
0011p00002Q4SM4,0,0.0083
0011p00002Q4SMk,0,0.1436
0011p00002Q4SPM,0,0.1319
0011p00002Q4SPZ,0,0.0797
0011p00002Q4SPi,0,0.0298
0011p00002Q4SPl,0,0.0137
0011p00002Q4SQM,0,0.0314
0011p00002Q4SQt,0,0.0243
0011p00002Q4STv,0,0.1585
0011p00002Q4SUV,0,0.0384
0011p00002Q4SUc,0,0.1347
0011p00002Q4SUn,0,0.1314
0011p00002Q4SVE,0,0.1096
0011p00002Q4SXz,0,0.0413
0011p00002Q4SYN,0,0.0013
0011p00002Q4SYO,0,0.2766
0011p00002Q4Sbs,0,0.1408
0011p00002Q4Scw,0,0.0101
0011p00002Q4Sd0,0,0.4011
0011p00002Q4Sd8,0,0.3327
0011p00002Q4SdA,0,0.0575
0011p00002Q4SdE,0,0.3674
0011p00002Q4Sf9,0,0.0243
0011p00002Q4Sg5,0,0.4062
